Base	Ortho	HumanVoice	MinGenVoice	PredictedVoice	Derivative	Prob	id_voice_s1	id_voice_root	id_voice_affix	no_long_v_f	no_long_v	Average
wəɹif	wureef	5.47058823529	3.6353140869	3.77225576223	wəɹivz	0.462042627038	0.170720164204	0.304436531009	0.0	0.0	0.392	0.867156695213
ʧɪdəf	chiddif	3.9	2.84311924075	3.34676162789	ʧɪdəfs	0.608873062018	0.0	0.0	0.195563468991	0.0	0.0	0.195563468991
ʧɪdəf	chiddif	3.9	2.84311924075	3.34676162789	ʧɪdəvz	0.391126937982	0.0	0.304436531009	0.0	0.0	0.0	0.304436531009
nəʃɪf	neshif	5.68421052632	2.84950423632	3.34676162789	nəʃɪfs	0.608873062018	0.0	0.0	0.195563468991	0.0	0.0	0.195563468991
nəʃɪf	neshif	5.68421052632	2.84950423632	3.34676162789	nəʃɪvz	0.391126937982	0.0	0.304436531009	0.0	0.0	0.0	0.304436531009
kəzɪnf	kezinf	3.35714285714	4.1551525957	3.34676162789	kəzɪnfs	0.608873062018	0.0	0.0	0.195563468991	0.0	0.0	0.195563468991
kəzɪnf	kezinf	3.35714285714	4.1551525957	3.34676162789	kəzɪnvz	0.391126937982	0.0	0.304436531009	0.0	0.0	0.0	0.304436531009
wibəf	weebif	4.0	2.84311924075	3.74562368687	wibəfs	0.542396052188	0.0	0.0	0.195563468991	0.0	0.392	0.587563468991
wibəf	weebif	4.0	2.84311924075	3.74562368687	wibəvz	0.457603947812	0.0	0.304436531009	0.0	0.0	0.392	0.696436531009
ɹədif	rideef	4.92857142857	3.6353140869	4.10064350511	ɹədifs	0.483226082482	0.0	0.0	0.195563468991	0.157222972552	0.392	0.744786441543
ɹədif	rideef	4.92857142857	3.6353140869	4.10064350511	ɹədivz	0.516773917518	0.0	0.304436531009	0.0	0.0	0.392	0.696436531009
